molecule,ae_term,model,term,estimate,ci_low,ci_high,z,pval,I2,tau2,k,QE,QM,QMp,significance
LSD,Balance_disorder,linear,intrcpt,-0.16504115982620762,NA,NA,-0.18492241975448073,0.8532898858367219,0,6.918173275499784e-6,4,1.9080520749638457,0.004448832859955418,0.9468208753181989,
LSD,Balance_disorder,linear,dose_diff,-5.029716751488887e-4,NA,NA,-0.06669957166245837,0.9468208753181988,0,6.918173275499784e-6,4,1.9080520749638457,0.004448832859955418,0.9468208753181989,
LSD,Fatigue,linear,intrcpt,0.25134575448572377,NA,NA,0.34362929635646244,0.7311250896175252,0,0,4,1.079627822316458,0.03601243508677145,0.8494898149390381,
LSD,Fatigue,linear,dose_diff,-0.0012134204108148327,NA,NA,-0.1897694261117197,0.8494898149390382,0,0,4,1.079627822316458,0.03601243508677145,0.8494898149390381,
LSD,Mydriasis,linear,intrcpt,0.40788383626172237,NA,NA,0.47012796593573397,0.6382635949686278,1.4179986613842213,0.19429648134630648,4,3.0431518525328043,0.027759166629954587,0.8676762765324081,
LSD,Mydriasis,linear,dose_diff,0.0012091567632698654,NA,NA,0.1666108238679426,0.8676762765324081,1.4179986613842213,0.19429648134630648,4,3.0431518525328043,0.027759166629954587,0.8676762765324081,
LSD,Pseudo_hallucination,linear,intrcpt,-0.7312224590253367,NA,NA,-0.8145175054606331,0.41534854795070203,0,0,4,1.1725503795509828,0.6617594345694989,0.4159394830885501,
LSD,Pseudo_hallucination,linear,dose_diff,0.005629080131223171,NA,NA,0.8134859768732949,0.4159394830885501,0,0,4,1.1725503795509828,0.6617594345694989,0.4159394830885501,
LSD,Tremor,linear,intrcpt,-1.2031277405909795,NA,NA,-1.3390883598905672,0.18054190940887824,0,0,4,1.2099633558539027,3.0142821643085056,0.0825339890401824,
LSD,Tremor,linear,dose_diff,0.011333722448428373,NA,NA,1.7361688179173433,0.08253398904018243,0,0,4,1.2099633558539027,3.0142821643085056,0.0825339890401824,
LSD,Vomiting,linear,intrcpt,-1.3754628634035566,NA,NA,-1.4433690883120947,0.14891652707543795,0,0,4,0.5538654086800667,1.945327858198897,0.1630912094073479,
LSD,Vomiting,linear,dose_diff,0.009699863762139315,NA,NA,1.3947501060042609,0.1630912094073479,0,0,4,0.5538654086800667,1.945327858198897,0.1630912094073479,
PSILOCYBIN,abdominal pain,linear,intrcpt,2.662548337304191,NA,NA,1.4449492397574257,0.14847214403790598,0,0,4,0.6166098116478201,0.9039441675455557,0.3417263317563765,
PSILOCYBIN,abdominal pain,linear,dose_diff,-0.053873611177859396,NA,NA,-0.9507597843543635,0.3417263317563765,0,0,4,0.6166098116478201,0.9039441675455557,0.3417263317563765,
PSILOCYBIN,abdominal pain,spline_df3,intrcpt,1.6879095278755976,NA,NA,1.0836456507404228,0.27852194176269013,0,0,4,0.14232511993907532,1.3782288592543026,0.5020204467073457,
PSILOCYBIN,abdominal pain,spline_df3,"ns(dose_diff, df = df_spline)1",6.995498035059336,NA,NA,1.0163295494062523,0.30947248170907127,0,0,4,0.14232511993907532,1.3782288592543026,0.5020204467073457,
PSILOCYBIN,abdominal pain,spline_df3,"ns(dose_diff, df = df_spline)2",-1.9537309079822665,NA,NA,-0.5359628088724875,0.59198425429999,0,0,4,0.14232511993907532,1.3782288592543026,0.5020204467073457,
LSD,altered state of consciousness,linear,intrcpt,-0.8893657347840055,NA,NA,-0.6608710358920536,0.5086950222741773,13.31270643837891,0.9233666087792787,4,3.4607148022996816,0.028637357190452455,0.8656190699691487,
LSD,altered state of consciousness,linear,dose_diff,0.0019516376690798917,NA,NA,0.1692257580584364,0.8656190699691488,13.31270643837891,0.9233666087792787,4,3.4607148022996816,0.028637357190452455,0.8656190699691487,
LSD,anxiety,linear,intrcpt,-0.30362796619780236,NA,NA,-0.6048929585947006,0.5452501220798589,0,0,7,2.3409810551643426,0.8437326011136765,0.3583314225145968,
LSD,anxiety,linear,dose_diff,0.0043736288480077734,NA,NA,0.9185491827407373,0.35833142251459693,0,0,7,2.3409810551643426,0.8437326011136765,0.3583314225145968,
LSD,anxiety,spline_df3,intrcpt,-0.14511577322025176,NA,NA,-0.22924209840989063,0.8186807538584222,0,0,7,1.817697967841643,1.3670156884363762,0.7132843194284733,
LSD,anxiety,spline_df3,"ns(dose_diff, df = df_spline)1",1.3643474596831577,NA,NA,0.710839835665376,0.4771834921110608,0,0,7,1.817697967841643,1.3670156884363762,0.7132843194284733,
LSD,anxiety,spline_df3,"ns(dose_diff, df = df_spline)2",-0.06569247322585485,NA,NA,-0.04272588462786654,0.9659200454571855,0,0,7,1.817697967841643,1.3670156884363762,0.7132843194284733,
LSD,anxiety,spline_df3,"ns(dose_diff, df = df_spline)3",1.158523508732419,NA,NA,1.1353408379570376,0.2562325376792484,0,0,7,1.817697967841643,1.3670156884363762,0.7132843194284733,
MDMA,anxiety,linear,intrcpt,0.4683807155253962,NA,NA,0.39568754146701307,0.692335547447327,8.138059387946473,0.13331556068043748,14,14.151671424949436,0.6244197430557886,0.42940960786688154,
MDMA,anxiety,linear,dose_diff,0.009005521402067205,NA,NA,0.7902023431095282,0.42940960786688154,8.138059387946473,0.13331556068043748,14,14.151671424949436,0.6244197430557886,0.42940960786688154,
MDMA,anxiety,spline_df3,intrcpt,-0.24801835712909195,NA,NA,-0.1369478422449933,0.8910720224089295,0,0,14,9.40266076060345,5.445936865252426,0.1419081879510912,
MDMA,anxiety,spline_df3,"ns(dose_diff, df = df_spline)1",3.8270962767827488,NA,NA,2.077956493697443,0.03771336644595502,0,0,14,9.40266076060345,5.445936865252426,0.1419081879510912,*
